payment_id,invoice_id,payment_date,amount_paid
10130,10422,2024-04-04,9.45
10131,8242,2023-10-11,30.45
10132,9629,2024-08-03,9.45
10133,14201,2024-06-03,30.45
10134,7519,2023-07-02,9.45
10135,18682,2024-06-06,82.95
10136,4867,2024-04-06,9.45
10137,5971,2023-10-06,30.45
10138,14208,2024-05-07,9.45
10139,12936,2024-09-03,30.45
10140,1174,2024-02-04,9.45
10141,3131,2024-10-08,9.45
10142,6903,2024-10-03,30.45
10143,16419,2023-11-06,9.45
10144,13248,2024-04-06,208.95
10145,18291,2024-02-06,9.45
10146,7064,2024-01-02,9.45
10147,1641,2024-02-03,9.45
10148,10514,2024-05-07,30.45
10149,15442,2024-09-08,9.45
10150,16641,2023-10-09,208.95
10151,12593,2023-05-04,9.45
10152,16387,2023-10-01,9.45
10153,10968,2024-07-06,82.95
10154,4635,2024-10-03,82.95
10155,15859,2024-02-11,9.45
10156,13517,2024-05-09,82.95
10157,11432,2024-07-09,30.45
10158,6477,2023-11-01,9.45
10159,19457,2024-09-10,9.45
10160,9557,2023-06-03,30.45
10161,822,2024-03-03,30.45
10162,19900,2024-11-05,9.45
10163,10911,2024-01-12,9.45
10164,9488,2024-09-07,9.45
10165,13471,2023-04-04,9.45
10166,2452,2023-11-10,82.95
10167,16879,2024-10-09,9.45
10168,5477,2024-05-09,9.45
10169,12987,2024-04-04,30.45
10170,11422,2024-12-03,9.45
10171,15896,2023-03-02,30.45
10172,16918,2024-10-10,30.45
10173,1601,2024-09-07,82.95
10174,7472,2024-10-09,30.45
10175,11505,2024-03-03,9.45
10176,589,2024-08-09,9.45
10177,3962,2023-11-07,9.45
10178,19625,2024-10-05,9.45
10179,20272,2024-11-10,82.95
10180,11823,2024-12-10,9.45
10181,18083,2024-12-12,30.45
10182,237,2023-04-07,208.95
10183,14226,2024-06-07,30.45
10184,16902,2023-06-05,30.45
10185,8523,2024-01-02,82.95
10186,5384,2024-05-10,30.45
10187,16978,2023-03-09,9.45
10188,794,2024-05-03,30.45
10189,18972,2023-11-05,82.95
10190,4354,2024-11-08,9.45
10191,2627,2023-12-10,30.45
10192,18882,2023-04-06,9.45
10193,8985,2024-09-09,30.45
10194,5019,2023-10-06,9.45
10195,11178,2023-05-07,82.95
10196,12939,2024-12-07,30.45
10197,10732,2024-10-06,9.45
10198,7982,2024-07-09,30.45
10199,15313,2024-11-05,82.95
10200,11704,2023-08-08,9.45
10201,16304,2024-06-06,9.45
10202,7493,2024-11-06,30.45
10203,11977,2024-08-09,9.45
10204,17581,2024-08-09,208.95
10205,15480,2024-11-10,9.45
10206,17122,2024-11-06,30.45
10207,14217,2023-09-06,30.45
10208,20024,2024-05-06,9.45
10209,3542,2023-12-09,82.95
10210,8195,2024-12-22,9.45
10211,17661,2024-02-08,9.45
10212,9695,2023-08-06,82.95
10213,5984,2024-11-02,30.45
10214,9726,2024-03-05,30.45
10215,9471,2024-08-07,9.45
10216,16431,2024-11-11,9.45
10217,10701,2024-06-08,9.45
10218,6645,2023-05-09,9.45
10219,5103,2024-04-12,9.45
10220,12256,,9.45
10221,6616,2024-05-09,9.45
10222,15931,2023-08-06,9.45
10223,11628,2024-05-02,208.95
10224,6697,2024-07-09,9.45
10225,2838,2024-08-04,9.45
10226,2038,2024-07-07,9.45
10227,14898,2024-11-12,82.95
10228,3149,2024-07-02,165.9
10229,3742,2023-12-06,9.45
10230,20052,2024-09-10,82.95
10231,13290,2024-08-05,30.45
10232,4846,2024-10-12,9.45
10233,20186,2024-05-04,9.45
10234,4525,2024-09-03,9.45
10235,6790,2024-10-10,30.45
10236,10487,2024-06-03,30.45
10237,15853,2023-08-03,9.45
10238,8626,2023-11-09,9.45
10239,14454,2024-05-08,30.45
10240,3756,2024-06-04,30.45
10241,5403,2024-09-02,82.95
10242,3890,2024-05-03,9.45
10243,17662,2024-03-04,9.45
10244,2805,2024-08-11,82.95
10245,11071,2024-12-04,9.45
10246,17445,2024-05-03,30.45
10247,3499,2023-03-08,9.45
10248,1260,2024-12-05,82.95
10249,17553,2024-10-10,30.45
10250,15678,2024-05-08,30.45
10251,1291,2024-02-09,9.45
10252,13141,2024-12-03,30.45
10253,409,2024-01-03,9.45
10254,4772,2024-11-10,82.95
10255,3672,2024-09-10,30.45
10256,11277,2024-03-10,9.45
10257,17308,2024-10-01,30.45
10258,16938,2024-09-07,82.95
10259,9243,2024-02-06,30.45
10260,17813,2024-10-04,9.45
10261,8593,2024-04-08,30.45
10262,3727,2024-07-04,82.95
10263,3679,2023-06-08,9.45
10264,4148,2023-07-04,30.45
10265,10549,2024-07-02,9.45
10266,5989,2023-05-09,208.95
10267,15879,,30.45
10268,3622,2024-03-09,82.95
10269,6142,2023-11-12,9.45
10270,1172,2023-12-04,9.45
10271,8876,2024-12-02,9.45
10272,5455,2024-04-08,82.95
10273,769,2023-12-05,30.45
10274,11697,2024-11-05,9.45
10275,10292,2023-12-05,9.45
10276,7913,2024-11-02,82.95
10277,14147,2023-03-12,9.45
10278,365,2023-11-06,30.45
10279,5446,2023-07-03,82.95
10280,15160,2023-09-03,208.95
10281,104,2024-05-07,82.95
10282,18575,2024-06-08,9.45
10283,8182,2024-04-11,30.45
10284,4064,2024-03-09,9.45
10285,9260,2023-11-09,82.95
10286,2349,2024-09-04,82.95
10287,18057,2023-12-07,9.45
10288,249,2024-04-03,208.95
10289,3097,2024-11-03,30.45
10290,18703,2023-05-04,30.45
10291,4262,2024-10-05,30.45
10292,10871,2024-07-06,82.95
10293,3108,2025-02-07,82.95
10294,706,2024-07-04,82.95
10295,14453,2024-04-10,30.45
10296,18978,2024-05-07,82.95
10297,5485,2024-02-10,82.95
10298,17338,,30.45
10299,9524,2024-01-09,30.45
10300,16003,2024-10-03,82.95
10301,9983,2024-03-10,30.45
10302,805,2024-04-04,9.45
10303,9398,2023-08-02,82.95
10304,9005,2024-02-10,9.45
10305,4944,2023-09-10,9.45
10306,13797,2024-06-04,9.45
10307,5701,2023-05-05,82.95
10308,2829,2023-11-02,9.45
10309,5120,2024-07-09,9.45
10310,18418,2024-06-07,82.95
10311,19570,2024-07-08,9.45
10312,16382,2024-09-11,208.95
10313,7669,2023-05-04,9.45
10314,1081,2023-10-05,9.45
10315,10193,2024-04-02,82.95
10316,13260,2023-09-07,9.45
10317,19673,2024-07-03,9.45
10318,15524,2024-11-09,82.95
10319,17488,2023-04-03,9.45
10320,9589,2023-11-05,30.45
10321,6953,2023-11-06,30.45
10322,10368,2024-11-05,30.45
10323,1308,2023-10-06,9.45
10324,16269,2024-11-04,9.45
10325,3619,2023-12-05,82.95
10326,10956,2024-03-04,82.95
10327,13225,2024-05-05,9.45
10328,1950,2024-03-03,82.95
10329,4584,2023-10-05,9.45
10330,7903,2024-01-07,82.95
10331,1732,2023-08-09,208.95
10332,12452,2024-02-09,9.45
10333,6066,2023-12-09,30.45
10334,11194,2024-09-03,82.95
10335,19894,2024-05-02,9.45
10336,8805,2023-11-12,9.45
10337,9862,2023-11-11,208.95
10338,12821,2024-06-07,82.95
10339,17702,2024-11-05,30.45
10340,20247,2024-08-05,82.95
10341,13869,2024-07-02,18.9
10342,9073,2024-07-04,9.45
10343,11765,2023-05-10,9.45
10344,3685,2023-12-08,9.45
10345,15684,2024-11-08,30.45
10346,18600,2024-11-08,30.45
10347,2439,2024-10-08,30.45
10348,4882,2024-02-03,9.45
10349,17739,2023-01-05,9.45
10350,2308,2024-11-10,30.45
10351,14077,2024-07-11,18.9
10352,11084,2024-03-03,30.45
10353,14839,2024-08-11,9.45
10354,4543,2024-11-11,30.45
10355,8668,2024-05-10,9.45
10356,2345,2024-05-04,82.95
10357,35,2024-03-11,82.95
10358,13509,2023-09-07,82.95
10359,19365,2023-12-06,82.95
10360,11617,2024-11-04,30.45
10361,8462,2023-12-04,30.45
10362,6810,2024-07-06,82.95
10363,3947,2024-02-10,82.95
10364,5292,2023-12-08,30.45
10365,16176,2024-09-08,30.45
10366,2245,2024-07-04,30.45
10367,7975,2023-12-02,30.45
10368,10412,2024-07-05,18.9
10369,8098,2024-07-07,208.95
10370,17252,2024-03-06,30.45
10371,14765,2024-08-04,30.45
10372,5881,2023-04-05,82.95
10373,4922,2024-11-04,30.45
10374,9173,2024-05-07,9.45
10375,865,2024-06-03,9.45
10376,6330,2024-08-01,9.45
10377,278,2024-12-07,9.45
10378,17327,2024-12-08,9.45
10379,2521,2023-08-02,9.45
10380,2932,2024-06-06,82.95
10381,12270,2024-04-09,9.45
10382,3156,2023-04-08,82.95
10383,4113,2024-08-08,82.95
10384,18730,2024-10-08,82.95
10385,2316,2023-11-04,82.95
10386,20038,2023-07-05,82.95
10387,20035,2023-04-10,82.95
10388,8598,2024-09-07,30.45
10389,277,2024-11-08,9.45
10390,5214,2023-11-05,9.45
10391,20034,2023-03-03,82.95
10392,8378,2024-03-03,30.45
10393,13344,2023-10-02,30.45
10394,5878,2024-10-11,30.45
10395,17383,2024-05-09,9.45
10396,669,2023-05-09,9.45
10397,2728,2024-02-08,9.45
10398,13890,2023-03-04,9.45
10399,20334,2024-02-03,30.45
10400,9156,2024-10-11,208.95
10401,9290,2023-09-07,30.45
10402,18047,2024-12-09,82.95
10403,19999,2024-08-06,30.45
10404,14813,2024-09-06,30.45
10405,16552,2023-04-10,9.45
10406,12327,2024-02-07,82.95
10407,11602,2024-03-10,9.45
10408,14672,2024-12-02,9.45
10409,5827,2023-05-07,9.45
10410,7812,2024-01-04,30.45
10411,52,2024-10-04,9.45
10412,1049,2023-12-06,208.95
10413,1864,2024-09-09,208.95
10414,12466,2024-04-06,30.45
10415,9420,2024-08-03,30.45
10416,11804,2024-11-10,9.45
10417,6635,2024-05-09,208.95
10418,4848,2024-12-04,9.45
10419,13125,2023-08-09,30.45
10420,15940,2024-05-03,9.45
10421,18208,2024-06-12,30.45
10422,19790,2024-12-04,9.45
10423,4820,2024-05-08,9.45
10424,8026,2024-06-12,82.95
10425,16473,2023-03-04,30.45
10426,5039,2023-06-03,82.95
10427,15866,2024-09-09,9.45
10428,19486,2024-09-04,9.45
10429,18284,2023-07-06,9.45
10430,6521,2024-08-05,30.45
10431,2821,2024-07-11,9.45
10432,17774,2024-02-02,82.95
10433,11897,2024-10-04,9.45
10434,6173,2023-11-08,82.95
10435,5016,2023-07-11,9.45
10436,10900,2024-10-08,208.95
10437,19009,2024-05-07,9.45
10438,1895,2024-05-11,30.45
10439,1320,2024-10-12,9.45
10440,4760,2024-06-02,208.95
10441,900204,2024-01-06,208.95
10442,15401,2024-05-07,30.45
10443,8169,2023-03-05,30.45
10444,15378,2024-05-01,9.45
10445,4335,2024-09-04,9.45
10446,8734,2024-02-01,82.95
10447,19279,2024-08-04,9.45
10448,9287,2023-06-07,30.45
10449,1,2023-11-09,30.45
10450,19732,2024-02-11,30.45
10451,17335,2023-11-07,30.45
10452,3469,2023-07-09,82.95
10453,13899,2023-12-09,9.45
10454,4744,2023-02-03,208.95
10455,4440,2023-09-03,208.95
10456,3747,2024-05-02,9.45
10457,13686,2024-12-09,9.45
10458,5497,2024-06-04,30.45
10459,1638,2023-11-10,9.45
10460,11093,2024-12-10,30.45
10461,5632,2023-05-04,30.45
10462,1622,2024-11-03,30.45
10463,3371,2024-08-09,9.45
10464,3514,2024-06-04,9.45
10465,9652,2023-03-08,9.45
10466,14190,2024-07-11,82.95
10467,13771,2023-12-11,30.45
10468,1324,2023-04-04,9.45
10469,13487,2024-08-07,9.45
10470,10901,2024-11-03,208.95
10471,9898,2024-06-11,9.45
10472,14178,,82.95
10473,7392,2024-06-12,9.45
10474,18116,2023-09-07,30.45
10475,186,2024-11-09,30.45
10476,13253,2024-09-04,208.95
10477,2447,2023-06-04,82.95
10478,19705,2023-12-03,9.45
10479,10918,2024-08-04,9.45
10480,5604,2024-09-10,9.45
10481,12253,2024-07-09,9.45
10482,7514,2024-12-05,9.45
10483,18468,2024-11-03,9.45
10484,16183,2023-07-04,82.95
10485,3353,2024-07-07,82.95
10486,10559,2023-10-04,82.95
10487,15813,2024-02-09,9.45
10488,4003,2024-10-11,30.45
10489,19197,2024-09-05,82.95
10490,7538,2024-02-06,30.45
10491,15748,2024-12-09,30.45
10492,5133,2024-04-06,208.95
10493,15206,2023-04-08,9.45
10494,19859,2023-10-08,30.45
10495,14596,2024-12-07,30.45
10496,14463,2024-07-08,82.95
10497,15671,2024-06-02,30.45
10498,10162,2024-08-05,82.95
10499,4697,2024-03-03,9.45
10500,19044,2024-10-07,82.95
10501,5608,2023-05-04,82.95
10502,3538,2023-08-06,82.95
10503,4808,2023-05-03,9.45
10504,14841,2024-10-03,9.45
10505,5599,2024-04-01,9.45
10506,2034,2024-03-05,9.45
10507,14768,2024-11-06,30.45
10508,11640,2023-10-10,9.45
10509,12171,2023-09-06,208.95
10510,7763,2024-02-08,82.95
10511,17280,2023-10-08,30.45
10512,1340,2024-08-01,9.45
10513,13721,2024-07-02,30.45
10514,361,2024-07-10,82.95
10515,9977,2023-09-03,30.45
10516,6843,,30.45
10517,16217,2024-05-07,9.45
10518,19554,2024-06-06,30.45
10519,15894,2023-01-03,30.45
10520,1447,2024-05-06,9.45
10521,11692,2024-06-07,9.45
10522,2330,2023-02-01,82.95
10523,3462,2024-07-09,9.45
10524,10438,2024-03-11,9.45
10525,14944,2024-09-05,9.45
10526,19710,2024-05-07,9.45
10527,9856,2023-05-08,208.95
10528,2435,2024-06-09,30.45
10529,8175,2023-09-08,30.45
10530,17516,2024-04-06,82.95
10531,7704,2023-10-02,30.45
10532,13052,2024-04-02,9.45
10533,4770,2024-09-10,82.95
10534,9550,2024-11-07,9.45
10535,16501,2024-05-09,82.95
10536,5951,2023-05-04,30.45
10537,12841,2024-01-03,9.45
10538,15840,2024-10-11,9.45
10539,2693,2024-12-09,30.45
10540,15362,2024-09-03,9.45
10541,6266,2024-02-10,30.45
10542,4201,2024-07-05,9.45
10543,17749,2023-11-10,9.45
10544,10618,2024-04-06,30.45
10545,16450,2023-11-05,82.95
10546,1000,2023-11-02,30.45
10547,17429,2023-09-11,9.45
10548,4681,2024-01-03,9.45
10549,1666,2024-01-09,208.95
10550,1237,2024-09-11,30.45
10551,7384,2023-10-10,9.45
10552,3443,2024-01-11,30.45
10553,10686,2024-12-04,9.45
10554,6740,2024-01-03,9.45
10555,3758,2024-08-09,30.45
10556,17373,2024-07-08,30.45
10557,11360,2023-10-02,82.95
10558,12592,2023-04-08,9.45
10559,1796,2024-08-02,82.95
10560,2191,2023-12-09,208.95
10561,2506,2024-04-05,9.45
10562,3404,2024-09-03,9.45
10563,12359,2024-12-01,82.95
10564,15544,2024-04-10,9.45
10565,14482,2024-05-02,30.45
10566,8376,2024-01-05,30.45
10567,20224,2024-11-01,9.45
10568,2105,2023-01-11,30.45
10569,11706,,9.45
10570,16850,2024-05-06,82.95
10571,13931,2024-11-04,82.95
10572,12142,2024-07-07,9.45
10573,17050,2024-02-04,30.45
10574,16150,2024-10-04,208.95
10575,17083,2023-05-01,208.95
10576,9414,2024-07-06,30.45
10577,13194,2023-09-05,82.95
10578,17657,2023-10-10,9.45
10579,11509,2024-01-05,30.45
10580,19800,2024-08-08,30.45
10581,5156,2024-09-06,9.45
10582,6615,2024-04-07,9.45
10583,9845,2024-02-10,82.95
10584,16253,2024-04-01,9.45
10585,3897,2024-12-05,9.45
10586,10086,2024-12-04,30.45
10587,11481,2024-03-01,30.45
10588,3964,2024-01-04,9.45
10589,3991,2024-12-09,82.95
10590,8049,2024-05-05,9.45
10591,8065,2024-06-02,9.45
10592,11496,2024-09-06,30.45
10593,12863,2024-07-05,82.95
10594,1736,2023-12-04,208.95
10595,6995,2024-08-05,9.45
10596,3564,2024-12-01,9.45
10597,9742,2024-05-06,82.95
10598,19135,2024-08-08,9.45
10599,4016,2024-07-11,208.95
10600,18621,2024-08-07,82.95
10601,11069,2024-10-11,9.45
10602,18816,2023-08-03,9.45
10603,19733,2024-03-12,30.45
10604,3939,2024-12-10,82.95
10605,17586,2024-01-06,9.45
10606,12580,2024-01-04,9.45
10607,4466,2024-03-10,9.45
10608,2752,2023-10-03,9.45
10609,13996,2023-06-08,9.45
10610,19282,2024-11-09,9.45
10611,5759,2024-10-09,30.45
10612,11380,2023-09-02,9.45
10613,10269,2024-11-11,9.45
10614,11862,2023-08-03,30.45
10615,16478,2023-08-12,30.45
10616,20500,2023-11-10,82.95
10617,13768,2024-10-01,9.45
10618,18742,2024-07-09,82.95
10619,15925,2024-10-08,82.95
10620,13292,2024-10-04,30.45
10621,19274,2024-03-05,9.45
10622,4342,2023-11-04,9.45
10623,4394,2023-10-07,9.45
10624,16603,2023-11-06,9.45
10625,8564,2024-10-07,9.45
10626,5892,2024-03-05,82.95
10627,10710,2023-12-09,82.95
10628,736,2023-02-05,30.45
10629,14734,2023-09-11,9.45
10630,19267,2024-07-09,30.45
10631,1451,2024-09-09,9.45
10632,6936,2024-03-10,9.45
10633,15234,2024-09-04,82.95
10634,18584,2024-09-04,30.45
10635,12257,2024-11-02,9.45
10636,10068,2024-11-10,82.95
10637,11354,2023-04-02,82.95
10638,10697,2024-02-10,9.45
10639,4049,2024-11-02,82.95
10640,3871,2024-07-01,82.95
10641,18659,2024-12-04,9.45
10642,19580,2023-05-03,30.45
10643,1762,2024-11-05,30.45
10644,10389,2023-11-02,30.45
10645,19793,2024-01-01,30.45
10646,18930,2023-09-02,9.45
10647,14903,2024-07-06,30.45
10648,354,2023-12-04,82.95
10649,12041,2024-05-10,9.45
10650,2707,2024-07-04,30.45
10651,9264,2024-03-12,82.95
10652,9316,2024-03-05,82.95
10653,4158,2024-05-09,30.45
10654,9645,2023-08-09,30.45
10655,569,2024-03-05,30.45
10656,18002,2023-09-08,82.95
10657,856,2024-12-07,30.45
10658,10220,2024-04-08,30.45
10659,9254,2023-05-04,82.95
10660,4526,2024-10-05,9.45
10661,18843,2024-10-07,9.45
10662,13201,2024-04-12,82.95
10663,12625,2023-11-04,30.45
10664,15495,2023-05-11,30.45
10665,5374,2023-07-10,30.45
10666,7646,2024-08-12,208.95
10667,16670,2024-06-05,30.45
10668,12493,2024-08-06,30.45
10669,2702,2024-11-04,82.95
10670,10483,2024-11-02,9.45
10671,8283,2024-08-04,82.95
10672,351,2024-05-06,30.45
10673,9142,2024-06-03,82.95
10674,4269,2024-01-11,82.95
10675,17533,2024-09-09,30.45
10676,18913,2024-12-10,30.45
10677,4070,2024-09-05,9.45
10678,3168,2024-07-10,82.95
10679,12976,2024-06-07,30.45
10680,18888,2023-10-01,9.45
10681,1400,2024-09-10,82.95
10682,5172,2024-08-07,208.95
10683,20383,2024-12-09,9.45
10684,12838,2023-10-05,9.45
10685,14318,2024-08-04,9.45
10686,13628,2024-06-01,208.95
10687,3522,2023-09-05,9.45
10688,3952,2024-07-09,82.95
10689,12130,2024-11-05,9.45
10690,12097,2024-01-10,30.45
10691,13893,2023-06-12,9.45
10692,8571,2024-02-07,208.95
10693,4413,2024-03-03,30.45
10694,6501,2024-08-04,82.95
10695,2207,2023-05-12,30.45
10696,6699,2024-09-04,9.45
10697,4383,2023-11-11,208.95
10698,576,2024-10-02,30.45
10699,16410,2024-07-03,9.45
10700,14887,2023-12-04,82.95
10701,1596,2024-04-07,82.95
10702,1702,2024-07-05,9.45
10703,17110,2023-11-08,30.45
10704,16936,2024-07-05,82.95
10705,6238,2024-02-04,30.45
10706,7558,2023-12-09,30.45
10707,467,2024-11-02,9.45
10708,498,2023-02-06,82.95
10709,16853,2024-08-06,82.95
10710,12649,2023-06-04,9.45
10711,20171,2023-05-07,9.45
10712,13740,2024-05-01,30.45
10713,9993,2023-11-04,208.95
10714,404,2023-08-02,9.45
10715,18148,2023-05-05,30.45
10716,19696,2024-08-07,208.95
10717,3699,2023-03-06,30.45
10718,902538,2024-06-03,9.45
10719,15913,2024-04-04,9.45
10720,14424,2023-11-05,30.45
10721,7411,2024-07-05,9.45
10722,4911,2023-12-10,30.45
10723,18053,2023-08-08,9.45
10724,9138,2024-02-10,82.95
10725,3099,2024-03-05,82.95
10726,3406,2024-11-07,9.45
10727,5285,2024-12-02,9.45
10728,8198,2024-07-09,30.45
10729,2831,2024-01-03,9.45
10730,12551,2023-06-05,82.95
10731,14037,2024-06-12,208.95
10732,20045,2024-02-07,82.95
10733,7871,2023-02-08,208.95
10734,20131,2024-06-11,82.95
10735,12189,2023-05-01,82.95
10736,7773,2024-12-11,82.95
10737,13519,2024-07-11,82.95
10738,13424,2023-11-06,82.95
10739,1814,2024-11-12,30.45
10740,14906,2024-10-11,30.45
10741,15850,2023-05-10,9.45
10742,15305,2024-03-09,82.95
10743,8398,2024-03-05,9.45
10744,993,2024-02-11,82.95
10745,4161,2024-08-09,30.45
10746,13784,2023-05-08,9.45
10747,9315,2024-02-11,82.95
10748,15937,2024-02-06,9.45
10749,9487,2024-08-05,9.45
10750,17972,2023-03-09,30.45
10751,4648,2024-06-04,30.45
10752,17802,2023-11-08,9.45
10753,6305,2024-02-11,30.45
10754,14379,2024-07-10,9.45
10755,17823,2024-07-03,9.45
10756,6037,2023-05-09,30.45
10757,9619,2024-10-09,30.45
10758,15482,2023-07-02,82.95
10759,12748,2024-11-09,208.95
10760,6716,2023-09-09,82.95
10761,8416,2023-10-03,82.95
10762,15556,,9.45
10763,6816,2023-03-08,9.45
10764,17842,2024-02-03,30.45
10765,15137,2023-10-03,30.45
10766,2359,2024-02-05,82.95
10767,14466,2024-10-06,82.95
10768,9669,2024-08-09,9.45
10769,12400,2024-07-11,417.9
10770,8341,2024-04-07,9.45
10771,9121,2024-09-10,30.45
10772,14829,2024-05-08,9.45
10773,3285,2023-11-03,30.45
10774,7543,2024-07-04,30.45
10775,3043,2024-07-07,30.45
10776,15501,2023-11-06,30.45
10777,7218,2024-11-10,30.45
10778,7552,2023-06-04,30.45
10779,17676,2024-09-06,30.45
10780,264,2023-10-01,9.45
10781,3125,2024-04-11,9.45
10782,5548,2024-09-01,9.45
10783,3139,2023-09-05,82.95
10784,7211,2024-04-07,30.45
10785,9770,2024-04-04,9.45
10786,6760,2024-03-04,82.95
10787,3623,2024-04-04,82.95
10788,19070,2024-07-01,208.95
10789,4540,2024-08-04,30.45
10790,6329,2024-07-07,9.45
10791,12906,2024-01-07,9.45
10792,18879,2024-02-04,82.95
10793,8201,2024-10-05,30.45
10794,1424,2023-06-06,30.45
10795,3018,2024-10-11,30.45
10796,14060,2023-05-08,9.45
10797,16969,2024-06-03,9.45
10798,1246,2024-06-07,9.45
10799,926,2023-12-08,82.95
10800,10103,2024-11-02,208.95
10801,6281,2023-10-03,30.45
10802,14685,2023-12-09,30.45
10803,20362,2024-04-08,9.45
10804,11677,2023-09-09,30.45
10805,18992,2024-09-07,9.45
10806,20365,2024-07-07,9.45
10807,5341,2024-05-12,30.45
10808,8147,2024-12-09,30.45
10809,12815,2024-07-11,60.9
10810,4617,2023-09-09,9.45
10811,12763,2024-09-03,9.45
10812,5981,2024-08-04,30.45
10813,8995,2023-09-05,30.45
10814,2468,2023-03-06,9.45
10815,10447,2024-12-11,9.45
10816,19060,2024-07-03,82.95
10817,20158,2024-03-03,30.45
10818,13304,2024-05-10,9.45
10819,8597,2024-08-06,30.45
10820,957,2024-02-09,9.45
10821,5882,2023-05-10,82.95
10822,18907,2024-06-02,30.45
10823,15661,2023-08-07,30.45
10824,17081,2024-12-04,9.45
10825,16105,2024-08-04,82.95
10826,9132,2024-06-07,9.45
10827,5753,2024-04-07,30.45
10828,380,2023-08-01,30.45
10829,16777,2024-11-03,82.95
10830,1972,2023-08-03,30.45
10831,8498,2023-10-05,82.95
10832,9916,2024-02-09,82.95
10833,3107,2024-11-09,82.95
10834,3877,2023-04-10,9.45
10835,5505,2024-09-03,9.45
10836,1185,2023-11-05,9.45
10837,641,2024-04-05,9.45
10838,20344,2024-12-01,30.45
10839,12994,2024-11-11,30.45
10840,1698,2024-03-10,9.45
10841,16023,2023-05-06,30.45
10842,17558,2023-06-05,30.45
10843,19541,2024-01-07,82.95
10844,9625,2024-04-08,9.45
10845,6240,2024-04-05,30.45
10846,18348,2023-04-02,9.45
10847,1870,2024-05-03,9.45
10848,2355,2023-10-09,82.95
10849,9157,2024-11-06,208.95
10850,19477,2024-09-07,208.95
10851,2660,2024-10-06,9.45
10852,8050,2024-06-12,9.45
10853,3515,2024-07-06,18.9
10854,5785,2023-10-09,82.95
10855,10842,2024-04-07,30.45
10856,4071,2024-10-11,9.45
10857,12226,2024-08-06,30.45
10858,7546,2024-10-02,30.45
10859,12641,2024-06-07,9.45
10860,2918,2024-08-09,82.95
10861,19777,2024-05-01,9.45
10862,190,2024-10-04,30.45
10863,10215,2023-11-05,30.45
10864,991,2023-12-11,82.95
10865,6512,2023-11-05,30.45
10866,13529,2024-11-02,30.45
10867,4929,2024-12-06,9.45
10868,3265,2024-04-04,9.45
10869,17747,2023-09-09,9.45
10870,5107,2024-08-09,9.45
10871,11971,2024-09-09,9.45
10872,1196,2024-10-06,9.45
10873,13308,2024-09-03,9.45
10874,14886,2023-11-03,82.95
10875,20225,2024-12-04,9.45
10876,2929,2024-03-01,82.95
10877,17407,2024-08-12,9.45
10878,19427,2024-12-01,9.45
10879,1834,2023-12-02,82.95
10880,13452,2024-05-06,9.45
10881,18819,2023-11-01,9.45
10882,17301,2024-07-01,208.95
10883,811,2024-10-01,9.45
10884,1811,2024-08-01,30.45
10885,7379,2024-10-08,30.45
10886,10001,2024-07-02,417.9
10887,13347,2024-01-02,30.45
10888,2989,2023-08-08,9.45
10889,18937,2024-04-08,9.45
10890,11423,2023-10-03,30.45
10891,4241,2024-06-03,9.45
10892,6077,2024-02-10,9.45
10893,4794,2024-08-10,9.45
10894,20144,2023-11-06,9.45
10895,14981,2023-12-02,9.45
10896,13272,2024-03-07,82.95
10897,19635,2024-03-07,208.95
10898,19915,2024-10-03,208.95
10899,13941,2024-06-07,30.45
10900,4628,2024-08-11,9.45
10901,3161,2023-09-07,82.95
10902,8192,2024-07-07,18.9
10903,20517,2024-09-06,9.45
10904,6227,2024-05-04,30.45
10905,5188,2023-09-10,30.45
10906,19924,2023-12-04,9.45
10907,13164,2024-07-12,82.95
10908,4300,2024-07-05,82.95
10909,6634,2024-04-10,208.95
10910,10305,2024-05-12,9.45
10911,17521,2024-02-08,9.45
10912,2092,2024-10-03,82.95
10913,13685,2024-11-05,9.45
10914,13404,2024-02-03,208.95
10915,12199,2024-03-02,82.95
10916,3430,,9.45
10917,4374,2024-11-04,82.95
10918,10943,2024-06-11,30.45
10919,10810,2024-04-02,9.45
10920,14222,2024-02-12,30.45
10921,18513,2023-09-06,30.45
10922,4975,2024-03-07,9.45
10923,6925,2024-12-10,9.45
10924,16898,2023-02-03,30.45
10925,15395,2024-08-10,9.45
10926,6387,2024-08-08,9.45
10927,6621,2024-10-06,9.45
10928,6026,2024-03-03,30.45
10929,20012,2024-11-11,30.45
10930,1937,2024-11-02,9.45
10931,11462,2024-03-08,9.45
10932,3017,2024-09-03,30.45
10933,10864,2023-12-01,82.95
10934,12387,2024-09-01,9.45
10935,16236,2024-04-06,9.45
